timestamp,value,label
2013-07-04 20:55:00,20.329,0
2013-07-04 21:00:00,20.862,0
2013-07-04 21:05:00,19.96,0
2013-07-04 21:10:00,20.269,0
2013-07-04 21:15:00,20.677,0
2013-07-04 21:20:00,20.608,0
2013-07-04 21:25:00,20.376,0
2013-07-04 21:30:00,20.514,0
2013-07-04 21:35:00,20.134,0
2013-07-04 21:40:00,26.051,1
2013-07-04 21:45:00,25.694,1
2013-07-04 21:50:00,26.114,1
2013-07-04 21:55:00,26.525,1
2013-07-04 22:00:00,26.563,1
2013-07-04 22:05:00,27.014,1
2013-07-04 22:10:00,26.971,1
2013-07-04 22:15:00,26.472,1
2013-07-04 22:20:00,27.107,1
2013-07-04 22:25:00,26.923,1
2013-07-04 22:30:00,25.764,1
2013-07-04 22:35:00,27.796,1
2013-07-04 22:40:00,26.548,1
2013-07-04 22:45:00,26.685,1
2013-07-04 22:50:00,26.933,1
2013-07-04 22:55:00,26.596,1
2013-07-04 23:00:00,26.902,1
2013-07-04 23:05:00,26.649,1
2013-07-04 23:10:00,27.483,1
2013-07-04 23:15:00,27.797,1
2013-07-04 23:20:00,27.771,1
2013-07-04 23:25:00,27.045,1
2013-07-04 23:30:00,28.102,1
2013-07-04 23:35:00,28.127,1
2013-07-04 23:40:00,26.012,1
2013-07-04 23:45:00,27.348,1
2013-07-04 23:50:00,26.583,1
2013-07-04 23:55:00,27.905,1
2013-07-05 00:00:00,27.827,1
2013-07-05 00:05:00,28.59,1
2013-07-05 00:10:00,28.691,1
2013-07-05 00:15:00,28.308,1
2013-07-05 00:20:00,28.415,1
2013-07-05 00:25:00,27.659,1
2013-07-05 00:30:00,27.933,1
2013-07-05 00:35:00,28.46,1
2013-07-05 00:40:00,29.161,1
2013-07-05 00:45:00,28.066,1
2013-07-05 00:50:00,28.465,1
2013-07-05 00:55:00,29.183,1
2013-07-05 01:00:00,28.759,1
2013-07-05 01:05:00,28.839,1
2013-07-05 01:10:00,29.577,1
2013-07-05 01:15:00,28.865,1
2013-07-05 01:20:00,28.504,1
2013-07-05 01:25:00,28.161,1
2013-07-05 01:30:00,28.668,1
2013-07-05 01:35:00,29.95,1
2013-07-05 01:40:00,28.861,1
2013-07-05 01:45:00,30.16,1
2013-07-05 01:50:00,24.263,0
2013-07-05 01:55:00,24.064,0
2013-07-05 02:00:00,24.579,0
2013-07-05 02:05:00,24.18,0
2013-07-05 02:10:00,24.373,0
2013-07-05 02:15:00,24.036,0
2013-07-05 02:20:00,24.218,0
2013-07-05 02:25:00,24.006,0
2013-07-05 02:30:00,24.65,0
2013-07-05 02:35:00,23.944,0
2013-07-05 02:40:00,24.683,0
2013-07-05 02:45:00,24.393,0
2013-07-05 02:50:00,24.92,0
2013-07-05 02:55:00,24.822,0
2013-07-05 03:00:00,25.245,0
2013-07-05 03:05:00,24.911,0
2013-07-05 03:10:00,24.151,0
2013-07-05 03:15:00,24.723,0
2013-07-05 03:20:00,24.38,0
2013-07-05 03:25:00,24.652,0
2013-07-05 03:30:00,25.404,0
2013-07-05 03:35:00,25.139,0
2013-07-05 03:40:00,24.711,0
2013-07-05 03:45:00,24.64,0
2013-07-05 03:50:00,25.043,0
2013-07-05 03:55:00,24.642,0
2013-07-05 04:00:00,24.868,0
2013-07-05 04:05:00,25.245,0
2013-07-05 04:10:00,25.573,0
2013-07-05 04:15:00,25.413,0
2013-07-05 04:20:00,24.427,0
2013-07-05 04:25:00,25.364,0
2013-07-05 04:30:00,25.31,0
2013-07-05 04:35:00,25.456,0
2013-07-05 04:40:00,25.901,0
2013-07-05 04:45:00,24.637,0
2013-07-05 04:50:00,25.174,0
2013-07-05 04:55:00,25.608,0
2013-07-05 05:00:00,24.867,0
2013-07-05 05:05:00,25.955,0
2013-07-05 05:10:00,25.583,0
2013-07-05 05:15:00,25.766,0
2013-07-05 05:20:00,25.283,0
2013-07-05 05:25:00,25.78,0
2013-07-05 05:30:00,25.88,0
2013-07-05 05:35:00,25.597,0
2013-07-05 05:40:00,25.605,0
2013-07-05 05:45:00,25.624,0
2013-07-05 05:50:00,25.233,0
2013-07-05 05:55:00,25.487,0
2013-07-05 06:00:00,25.487,0
2013-07-05 06:05:00,25.676,0
2013-07-05 06:10:00,25.891,0
2013-07-05 06:15:00,25.168,0
2013-07-05 06:20:00,25.491,0
2013-07-05 06:25:00,26.049,0
2013-07-05 06:30:00,25.264,0
2013-07-05 06:35:00,25.228,0
2013-07-05 06:40:00,25.578,0
2013-07-05 06:45:00,25.792,0
2013-07-05 06:50:00,25.488,0
2013-07-05 06:55:00,25.936,0
2013-07-05 07:00:00,25.756,0
2013-07-05 07:05:00,25.735,0
2013-07-05 07:10:00,25.617,0
2013-07-05 07:15:00,26.219,0
2013-07-05 07:20:00,25.312,0
2013-07-05 07:25:00,24.661,0
2013-07-05 07:30:00,25.901,0
2013-07-05 07:35:00,25.155,0
2013-07-05 07:40:00,25.327,0
2013-07-05 07:45:00,25.721,0
2013-07-05 07:50:00,24.674,0
2013-07-05 07:55:00,24.767,0
2013-07-05 08:00:00,24.614,0
2013-07-05 08:05:00,24.865,0
2013-07-05 08:10:00,25.264,0
2013-07-05 08:15:00,25.259,0
2013-07-05 08:20:00,25.137,0
2013-07-05 08:25:00,24.509,0
2013-07-05 08:30:00,24.157,0
2013-07-05 08:35:00,24.946,0
2013-07-05 08:40:00,24.722,0
2013-07-05 08:45:00,25.006,0
2013-07-05 08:50:00,25.049,0
2013-07-05 08:55:00,24.809,0
2013-07-05 09:00:00,24.982,0
2013-07-05 09:05:00,24.751,0
2013-07-05 09:10:00,24.81,0
2013-07-05 09:15:00,24.331,0
2013-07-05 09:20:00,24.466,0
2013-07-05 09:25:00,24.549,0
2013-07-05 09:30:00,24.717,0
2013-07-05 09:35:00,24.241,0
2013-07-05 09:40:00,24.51,0
2013-07-05 09:45:00,24.182,0
2013-07-05 09:50:00,24.18,0
2013-07-05 09:55:00,24.458,0
2013-07-05 10:00:00,23.415,0
2013-07-05 10:05:00,23.603,0
2013-07-05 10:10:00,23.482,0
2013-07-05 10:15:00,23.127,0
2013-07-05 10:20:00,23.649,0
2013-07-05 10:25:00,24.091,0
2013-07-05 10:30:00,23.67,0
2013-07-05 10:35:00,23.78,0
2013-07-05 10:40:00,24.032,0
2013-07-05 10:45:00,24.055,0
2013-07-05 10:50:00,23.506,0
2013-07-05 10:55:00,23.942,0
2013-07-05 11:00:00,23.439,0
2013-07-05 11:05:00,23.052,0
2013-07-05 11:10:00,23.075,0
2013-07-05 11:15:00,22.702,0
2013-07-05 11:20:00,22.847,0
2013-07-05 11:25:00,22.969,0
2013-07-05 11:30:00,23.312,0
2013-07-05 11:35:00,23.57,0
2013-07-05 11:40:00,22.42,0
2013-07-05 11:45:00,22.978,0
2013-07-05 11:50:00,22.412,0
2013-07-05 11:55:00,22.879,0
2013-07-05 12:00:00,22.603,0
2013-07-05 12:05:00,21.944,0
2013-07-05 12:10:00,22.846,0
2013-07-05 12:15:00,22.245,0
2013-07-05 12:20:00,22.206,0
2013-07-05 12:25:00,21.955,0
2013-07-05 12:30:00,22.037,0
2013-07-05 12:35:00,22.353,0
2013-07-05 12:40:00,22.073,0
2013-07-05 12:45:00,22.192,0
2013-07-05 12:50:00,22.141,0
2013-07-05 12:55:00,22.414,0
2013-07-05 13:00:00,21.77,0
2013-07-05 13:05:00,21.312,0
2013-07-05 13:10:00,22.141,0
2013-07-05 13:15:00,21.591,0
2013-07-05 13:20:00,22.037,0
2013-07-05 13:25:00,21.721,0
2013-07-05 13:30:00,21.482,0
2013-07-05 13:35:00,21.591,0
2013-07-05 13:40:00,22.094,0
2013-07-05 13:45:00,22.08,0
2013-07-05 13:50:00,21.321,0
2013-07-05 13:55:00,21.296,0
2013-07-05 14:00:00,21.561,0
2013-07-05 14:05:00,20.834,0
2013-07-05 14:10:00,21.192,0
2013-07-05 14:15:00,21.013,0
2013-07-05 14:20:00,21.08,0
2013-07-05 14:25:00,20.627,0
2013-07-05 14:30:00,20.311,0
2013-07-05 14:35:00,20.092,0
2013-07-05 14:40:00,20.377,0
2013-07-05 14:45:00,20.56,0
2013-07-05 14:50:00,20.57,0
2013-07-05 14:55:00,21.305,0
2013-07-05 15:00:00,20.968,0
2013-07-05 15:05:00,20.2,0
2013-07-05 15:10:00,20.616,0
2013-07-05 15:15:00,20.309,0
2013-07-05 15:20:00,20.311,0
2013-07-05 15:25:00,20.435,0
2013-07-05 15:30:00,20.548,0
2013-07-05 15:35:00,20.175,0
2013-07-05 15:40:00,20.63,0
2013-07-05 15:45:00,19.822,0
2013-07-05 15:50:00,20.19,0
2013-07-05 15:55:00,21.064,0
2013-07-05 16:00:00,12.201,1
2013-07-05 16:05:00,20.594,0
2013-07-05 16:10:00,20.095,0
2013-07-05 16:15:00,20.238,0
2013-07-05 16:20:00,19.988,0
2013-07-05 16:25:00,19.923,0
2013-07-05 16:30:00,19.685,0
2013-07-05 16:35:00,20.086,0
2013-07-05 16:40:00,19.616,0
2013-07-05 16:45:00,20.126,0
2013-07-05 16:50:00,20.254,0
2013-07-05 16:55:00,19.985,0
2013-07-05 17:00:00,19.741,0
2013-07-05 17:05:00,19.985,0
2013-07-05 17:10:00,19.705,0
2013-07-05 17:15:00,20.128,0
2013-07-05 17:20:00,19.149,0
2013-07-05 17:25:00,19.664,0
2013-07-05 17:30:00,19.077,0
2013-07-05 17:35:00,19.244,0
2013-07-05 17:40:00,20.24,0
2013-07-05 17:45:00,20.072,0
2013-07-05 17:50:00,19.505,0
2013-07-05 17:55:00,19.23,0
2013-07-05 18:00:00,18.719,0
2013-07-05 18:05:00,19.569,0
2013-07-05 18:10:00,20.61,0
2013-07-05 18:15:00,19.92,0
2013-07-05 18:20:00,19.578,0
2013-07-05 18:25:00,19.945,0
2013-07-05 18:30:00,19.245,0
2013-07-05 18:35:00,19.698,0
2013-07-05 18:40:00,19.849,0
2013-07-05 18:45:00,19.798,0
2013-07-05 18:50:00,20.12,0
2013-07-05 18:55:00,19.98,0
2013-07-05 19:00:00,20.111,0
2013-07-05 19:05:00,19.655,0
2013-07-05 19:10:00,20.231,0
2013-07-05 19:15:00,20.509,0
2013-07-05 19:20:00,19.622,0
2013-07-05 19:25:00,19.676,0
2013-07-05 19:30:00,20.48,0
2013-07-05 19:35:00,19.972,0
2013-07-05 19:40:00,20.559,0
2013-07-05 19:45:00,19.943,0
2013-07-05 19:50:00,20.638,0
2013-07-05 19:55:00,20.207,0
2013-07-05 20:00:00,20.285,0
2013-07-05 20:05:00,20.777,0
2013-07-05 20:10:00,20.139,0
2013-07-05 20:15:00,19.973,0
2013-07-05 20:20:00,20.184,0
2013-07-05 20:25:00,20.539,0
2013-07-05 20:30:00,19.874,0
2013-07-05 20:35:00,20.687,0
2013-07-05 20:40:00,20.318,0
2013-07-05 20:45:00,20.953,0
2013-07-05 20:50:00,19.758,0
2013-07-05 20:55:00,20.367,0
2013-07-05 21:00:00,20.099,0
2013-07-05 21:05:00,20.449,0
2013-07-05 21:10:00,20.874,0
2013-07-05 21:15:00,20.775,0
2013-07-05 21:20:00,20.8,0
2013-07-05 21:25:00,20.885,0
2013-07-05 21:30:00,21.065,0
2013-07-05 21:35:00,20.694,0
2013-07-05 21:40:00,21.349,0
2013-07-05 21:45:00,21.39,0
2013-07-05 21:50:00,21.349,0
2013-07-05 21:55:00,21.466,0
2013-07-05 22:00:00,21.433,0
2013-07-05 22:05:00,22.1,0
2013-07-05 22:10:00,21.416,0
2013-07-05 22:15:00,21.399,0
2013-07-05 22:20:00,21.303,0
2013-07-05 22:25:00,21.267,0
2013-07-05 22:30:00,21.254,0
2013-07-05 22:35:00,21.441,0
2013-07-05 22:40:00,21.79,0
2013-07-05 22:45:00,21.995,0
2013-07-05 22:50:00,21.96,0
2013-07-05 22:55:00,21.738,0
2013-07-05 23:00:00,22.385,0
2013-07-05 23:05:00,22.394,0
2013-07-05 23:10:00,22.145,0
2013-07-05 23:15:00,22.038,0
2013-07-05 23:20:00,22.524,0
2013-07-05 23:25:00,22.464,0
2013-07-05 23:30:00,21.957,0
2013-07-05 23:35:00,22.507,0
2013-07-05 23:40:00,22.689,0
2013-07-05 23:45:00,22.349,0
2013-07-05 23:50:00,22.797,0
2013-07-05 23:55:00,22.289,0
2013-07-06 00:00:00,23.333,0
2013-07-06 00:05:00,23.369,0
2013-07-06 00:10:00,22.91,0
2013-07-06 00:15:00,23.193,0
2013-07-06 00:20:00,22.289,0
2013-07-06 00:25:00,22.794,0
2013-07-06 00:30:00,23.163,0
2013-07-06 00:35:00,22.956,0
2013-07-06 00:40:00,23.648,0
2013-07-06 00:45:00,24.163,0
2013-07-06 00:50:00,23.117,0
2013-07-06 00:55:00,23.301,0
2013-07-06 01:00:00,23.742,0
2013-07-06 01:05:00,24.288,0
2013-07-06 01:10:00,23.36,0
2013-07-06 01:15:00,23.939,0
2013-07-06 01:20:00,24.552,0
2013-07-06 01:25:00,23.4,0
2013-07-06 01:30:00,23.592,0
2013-07-06 01:35:00,23.953,0
2013-07-06 01:40:00,23.981,0
2013-07-06 01:45:00,24.508,0
2013-07-06 01:50:00,24.368,0
2013-07-06 01:55:00,23.721,0
2013-07-06 02:00:00,24.581,0
2013-07-06 02:05:00,24.257,0
2013-07-06 02:10:00,24.962,0
2013-07-06 02:15:00,24.352,0
2013-07-06 02:20:00,24.405,0
2013-07-06 02:25:00,24.872,0
2013-07-06 02:30:00,25.003,0
2013-07-06 02:35:00,24.946,0
2013-07-06 02:40:00,24.251,0
2013-07-06 02:45:00,25.081,0
2013-07-06 02:50:00,17.836,1
2013-07-06 02:55:00,18.952,1
2013-07-06 03:00:00,18.608,1
2013-07-06 03:05:00,20.711,1
2013-07-06 03:10:00,18.025,1
2013-07-06 03:15:00,19.613,1
2013-07-06 03:20:00,19.563,1
2013-07-06 03:25:00,19.597,1
2013-07-06 03:30:00,19.164,1
2013-07-06 03:35:00,20.124,1
2013-07-06 03:40:00,19.142,1
2013-07-06 03:45:00,20.311,1
2013-07-06 03:50:00,19.284,1
2013-07-06 03:55:00,19.963,1
2013-07-06 04:00:00,19.313,1
2013-07-06 04:05:00,19.346,1
2013-07-06 04:10:00,18.814,1
2013-07-06 04:15:00,20.382,1
2013-07-06 04:20:00,20.165,1
2013-07-06 04:25:00,18.799,1
2013-07-06 04:30:00,20.163,1
2013-07-06 04:35:00,19.967,1
2013-07-06 04:40:00,19.489,1
2013-07-06 04:45:00,18.158,1
2013-07-06 04:50:00,19.157,1
2013-07-06 04:55:00,19.869,1
2013-07-06 05:00:00,20.578,1
2013-07-06 05:05:00,21.166,1
2013-07-06 05:10:00,19.738,1
2013-07-06 05:15:00,20.947,1
2013-07-06 05:20:00,19.539,1
2013-07-06 05:25:00,20.082,1
2013-07-06 05:30:00,20.916,1
2013-07-06 05:35:00,20.045,1
2013-07-06 05:40:00,19.904,1
2013-07-06 05:45:00,25.912,0
2013-07-06 05:50:00,26.182,0
2013-07-06 05:55:00,25.365,0
2013-07-06 06:00:00,26.031,0
2013-07-06 06:05:00,25.837,0
2013-07-06 06:10:00,26.62,0
2013-07-06 06:15:00,25.91,0
2013-07-06 06:20:00,26.551,0
2013-07-06 06:25:00,25.576,0
2013-07-06 06:30:00,26.162,0
2013-07-06 06:35:00,26.06,0
2013-07-06 06:40:00,25.635,0
2013-07-06 06:45:00,25.991,0
2013-07-06 06:50:00,26.341,0
2013-07-06 06:55:00,25.79,0
2013-07-06 07:00:00,25.297,0
2013-07-06 07:05:00,25.866,0
2013-07-06 07:10:00,25.539,0
2013-07-06 07:15:00,25.716,0
2013-07-06 07:20:00,25.788,0
2013-07-06 07:25:00,25.198,0
2013-07-06 07:30:00,25.206,0
2013-07-06 07:35:00,25.916,0
2013-07-06 07:40:00,25.539,0
2013-07-06 07:45:00,24.797,0
2013-07-06 07:50:00,25.942,0
2013-07-06 07:55:00,25.733,0
2013-07-06 08:00:00,25.357,0
2013-07-06 08:05:00,25.114,0
2013-07-06 08:10:00,25.835,0
2013-07-06 08:15:00,25.63,0
2013-07-06 08:20:00,26.306,0
2013-07-06 08:25:00,25.583,0
2013-07-06 08:30:00,25.534,0
2013-07-06 08:35:00,25.301,0
2013-07-06 08:40:00,25.605,0
2013-07-06 08:45:00,25.497,0
2013-07-06 08:50:00,25.674,0
2013-07-06 08:55:00,25.01,0
2013-07-06 09:00:00,24.996,0
2013-07-06 09:05:00,24.935,0
2013-07-06 09:10:00,25.334,0
2013-07-06 09:15:00,25.534,0
2013-07-06 09:20:00,24.801,0
2013-07-06 09:25:00,24.764,0
2013-07-06 09:30:00,24.972,0
2013-07-06 09:35:00,24.725,0
2013-07-06 09:40:00,25.093,0
2013-07-06 09:45:00,23.919,0
2013-07-06 09:50:00,24.365,0
2013-07-06 09:55:00,24.326,0
2013-07-06 10:00:00,23.733,0
2013-07-06 10:05:00,24.152,0
2013-07-06 10:10:00,24.113,0
2013-07-06 10:15:00,24.306,0
2013-07-06 10:20:00,24.708,0
2013-07-06 10:25:00,24.175,0
2013-07-06 10:30:00,23.841,0
2013-07-06 10:35:00,24.123,0
2013-07-06 10:40:00,24.45,0
2013-07-06 10:45:00,23.681,0
2013-07-06 10:50:00,23.643,0
2013-07-06 10:55:00,24.097,0
2013-07-06 11:00:00,23.762,0
2013-07-06 11:05:00,24.004,0
2013-07-06 11:10:00,23.711,0
2013-07-06 11:15:00,23.898,0
2013-07-06 11:20:00,23.228,0
2013-07-06 11:25:00,23.523,0
2013-07-06 11:30:00,23.39,0
2013-07-06 11:35:00,22.975,0
2013-07-06 11:40:00,22.789,0
2013-07-06 11:45:00,23.513,0
2013-07-06 11:50:00,23.086,0
2013-07-06 11:55:00,22.787,0
2013-07-06 12:00:00,23.047,0
2013-07-06 12:05:00,23.412,0
2013-07-06 12:10:00,22.155,0
2013-07-06 12:15:00,22.366,0
2013-07-06 12:20:00,22.503,0
2013-07-06 12:25:00,23.273,0
2013-07-06 12:30:00,22.797,0
2013-07-06 12:35:00,22.904,0
2013-07-06 12:40:00,22.173,0
2013-07-06 12:45:00,22.117,0
2013-07-06 12:50:00,22.604,0
2013-07-06 12:55:00,22.405,0
2013-07-06 13:00:00,22.515,0
2013-07-06 13:05:00,22.195,0
2013-07-06 13:10:00,22.297,0
